"partnerDesc","reporterDesc","cmdCode","qtyUnitAbbr","qty","altQtyUnitAbbr","altQty","primaryValue","bricsflag","date","gold_price"
"Canada","South Africa","710813","kg",0.044,"g",44,1801.189,"w",2017-11-01,41226.84261
"Canada","South Africa","710813","kg",0.044,"g",44,1801.189,"w",2017-11-01,41226.84261
"Germany","South Africa","7108","kg",18,"g",18110,746548.538,"w",2017-11-01,41226.84261
"Germany","South Africa","7108","kg",18,"g",18110,746548.538,"w",2017-11-01,41226.84261
"Germany","South Africa","7108","kg",18,"g",18110,746548.538,"w",2017-11-01,41226.84261
"Germany","South Africa","7108","kg",18,"g",18110,746548.538,"w",2017-11-01,41226.84261
"Germany","South Africa","710812","kg",18,"g",18110,746548.538,"w",2017-11-01,41226.84261
"Germany","South Africa","710812","kg",18,"g",18110,746548.538,"w",2017-11-01,41226.84261
"Germany","South Africa","710812","kg",18,"g",18110,746548.538,"w",2017-11-01,41226.84261
"Germany","South Africa","710812","kg",18,"g",18110,746548.538,"w",2017-11-01,41226.84261
"Turkey","South Africa","7108","kg",13.785,"g",13785,631670,"w",2017-11-01,41226.84261
"United Kingdom","South Africa","7108","kg",8477.16,"g",8477160,349474794,"w",2017-11-01,41226.84261
"Zambia","South Africa","7108","kg",0.001,"g",1,6287.958,NA,2017-11-01,41226.84261
"Turkey","South Africa","7108","kg",13.785,"g",13785,631670,"w",2017-11-01,41226.84261
"United Kingdom","South Africa","7108","kg",8477.16,"g",8477160,349474794,"w",2017-11-01,41226.84261
"Zambia","South Africa","7108","kg",0.001,"g",1,6287.958,NA,2017-11-01,41226.84261
"Turkey","South Africa","7108","kg",13.785,"g",13785,631670,"w",2017-11-01,41226.84261
"Zambia","South Africa","7108","kg",0.001,"g",1,6287.958,NA,2017-11-01,41226.84261
"Turkey","South Africa","7108","kg",13.785,"g",13785,631670,"w",2017-11-01,41226.84261
"Zambia","South Africa","7108","kg",0.001,"g",1,6287.958,NA,2017-11-01,41226.84261
"Zambia","South Africa","710811","kg",0.001,"g",1,6287.958,NA,2017-11-01,41226.84261
"Zambia","South Africa","710811","kg",0.001,"g",1,6287.958,NA,2017-11-01,41226.84261
"Zambia","South Africa","710811","kg",0.001,"g",1,6287.958,NA,2017-11-01,41226.84261
"Zambia","South Africa","710811","kg",0.001,"g",1,6287.958,NA,2017-11-01,41226.84261
"Turkey","South Africa","710812","kg",13.785,"g",13785,631670,"w",2017-11-01,41226.84261
"Turkey","South Africa","710812","kg",13.785,"g",13785,631670,"w",2017-11-01,41226.84261
"Turkey","South Africa","710812","kg",13.785,"g",13785,631670,"w",2017-11-01,41226.84261
"Turkey","South Africa","710812","kg",13.785,"g",13785,631670,"w",2017-11-01,41226.84261
"United Kingdom","South Africa","710813","kg",8477.16,"g",8477160,349474794,"w",2017-11-01,41226.84261
"United Kingdom","South Africa","710813","kg",8477.16,"g",8477160,349474794,"w",2017-11-01,41226.84261
"Turkey","Kenya","7108","kg",18.123,"g",18123,698340,"w",2017-11-01,41226.84261
"Turkey","Kenya","7108","kg",18.123,"g",18123,698340,"w",2017-11-01,41226.84261
"Turkey","Kenya","7108","kg",18.123,"g",18123,698340,"w",2017-11-01,41226.84261
"Turkey","Kenya","7108","kg",18.123,"g",18123,698340,"w",2017-11-01,41226.84261
"Turkey","Kenya","710812","kg",18.123,"g",18123,698340,"w",2017-11-01,41226.84261
"Turkey","Kenya","710812","kg",18.123,"g",18123,698340,"w",2017-11-01,41226.84261
"Turkey","Kenya","710812","kg",18.123,"g",18123,698340,"w",2017-11-01,41226.84261
"Turkey","Kenya","710812","kg",18.123,"g",18123,698340,"w",2017-11-01,41226.84261
"Brazil","South Africa","7108","kg",0.03,NA,NA,901,"b",2017-12-01,40551.67791
"Brazil","South Africa","7108","kg",0.03,NA,NA,901,"b",2017-12-01,40551.67791
"Brazil","South Africa","710813","kg",0.03,"kg",NA,901,"b",2017-12-01,40551.67791
"Brazil","South Africa","710813","kg",0.03,"kg",NA,901,"b",2017-12-01,40551.67791
"Canada","South Africa","7108","kg",373.048,"g",373048,14647255.68,"w",2017-12-01,40551.67791
"China","South Africa","7108","kg",14295.811,NA,NA,559947294,"b",2017-12-01,40551.67791
"Czechia","South Africa","7108","kg",2,"g",64,2682,"w",2017-12-01,40551.67791
"Canada","South Africa","7108","kg",373.048,"g",373048,14647255.68,"w",2017-12-01,40551.67791
"Czechia","South Africa","7108","kg",2,"g",64,2682,"w",2017-12-01,40551.67791
"Canada","South Africa","710812","kg",373.048,"g",373048,14647255.68,"w",2017-12-01,40551.67791
"China","South Africa","710812","kg",9749.625,NA,NA,384058906,"b",2017-12-01,40551.67791
"Canada","South Africa","710812","kg",373.048,"g",373048,14647255.68,"w",2017-12-01,40551.67791
"China","South Africa","710813","kg",4546.186,NA,NA,175888388,"b",2017-12-01,40551.67791
"Czechia","South Africa","710813","kg",2,"g",64,2682,"w",2017-12-01,40551.67791
"Czechia","South Africa","710813","kg",2,"g",64,2682,"w",2017-12-01,40551.67791
"Germany","South Africa","7108","kg",5,"g",5000,205169.235,"w",2017-12-01,40551.67791
"China, Hong Kong SAR","South Africa","7108","kg",6518,"kg",6518,264227389.482,"b",2017-12-01,40551.67791
"Germany","South Africa","7108","kg",5,"g",5000,205169.235,"w",2017-12-01,40551.67791
"China, Hong Kong SAR","South Africa","7108","kg",6518,"kg",6518,264227389.482,"b",2017-12-01,40551.67791
"Germany","South Africa","7108","kg",5,"g",5000,205169.235,"w",2017-12-01,40551.67791
"Germany","South Africa","7108","kg",5,"g",5000,205169.235,"w",2017-12-01,40551.67791
"Germany","South Africa","710812","kg",5,"g",5000,205169.235,"w",2017-12-01,40551.67791
"China, Hong Kong SAR","South Africa","710812","kg",6518,"kg",6518,264227389.482,"b",2017-12-01,40551.67791
"Germany","South Africa","710812","kg",5,"g",5000,205169.235,"w",2017-12-01,40551.67791
"China, Hong Kong SAR","South Africa","710812","kg",6518,"kg",6518,264227389.482,"b",2017-12-01,40551.67791
"Germany","South Africa","710812","kg",5,"g",5000,205169.235,"w",2017-12-01,40551.67791
"Germany","South Africa","710812","kg",5,"g",5000,205169.235,"w",2017-12-01,40551.67791
"Indonesia","South Africa","7108","kg",332,"kg",332,13621600,NA,2017-12-01,40551.67791
"Italy","South Africa","7108","kg",288,"g",287704,10376372.573,"w",2017-12-01,40551.67791
"Mauritius","South Africa","7108","kg",18,"kg",18,732474.81,NA,2017-12-01,40551.67791
"Indonesia","South Africa","710812","kg",332,"kg",332,13621600,NA,2017-12-01,40551.67791
"Italy","South Africa","710812","kg",288,"g",287704,10376372.573,"w",2017-12-01,40551.67791
"Mauritius","South Africa","710812","kg",18,"kg",18,732474.81,NA,2017-12-01,40551.67791
"Poland","South Africa","7108","kg",12,"g",12082,498208,"w",2017-12-01,40551.67791
"Poland","South Africa","710813","kg",12,"g",12082,498208,"w",2017-12-01,40551.67791
"India","South Africa","7108","kg",2600,"kg",2600,106558642.921,"b",2017-12-01,40551.67791
"Singapore","South Africa","7108","kg",127,"kg",127,5194141.393,NA,2017-12-01,40551.67791
"India","South Africa","710812","kg",2600,"kg",2600,106558642.921,"b",2017-12-01,40551.67791
"Singapore","South Africa","710813","kg",127,"kg",127,5194141.393,NA,2017-12-01,40551.67791
"Switzerland","Kenya","7108","kg",10,"kg",10,314874.776,"w",2017-12-01,40551.67791
"United Arab Emirates","Kenya","7108","kg",151.01,"kg",151.01,4915792.611,NA,2017-12-01,40551.67791
"Switzerland","Kenya","7108","kg",10,"kg",10,314874.776,"w",2017-12-01,40551.67791
"Switzerland","Kenya","7108","kg",10,"kg",10,314874.776,"w",2017-12-01,40551.67791
"Switzerland","Kenya","7108","kg",10,"kg",10,314874.776,"w",2017-12-01,40551.67791
"Switzerland","Kenya","710812","kg",10,"kg",10,314874.776,"w",2017-12-01,40551.67791
"United Arab Emirates","Kenya","710812","kg",151.01,"kg",151.01,4915792.611,NA,2017-12-01,40551.67791
"Switzerland","Kenya","710812","kg",10,"kg",10,314874.776,"w",2017-12-01,40551.67791
"Switzerland","Kenya","710812","kg",10,"kg",10,314874.776,"w",2017-12-01,40551.67791
"Switzerland","Kenya","710812","kg",10,"kg",10,314874.776,"w",2017-12-01,40551.67791
"Switzerland","South Africa","7108","kg",3869,"kg",3869,135515886.667,"w",2017-12-01,40551.67791
"Thailand","South Africa","7108","kg",120,"kg",120,4882987.65,NA,2017-12-01,40551.67791
"United Arab Emirates","South Africa","7108","kg",1723.88,"kg",1723.88,67157053.059,NA,2017-12-01,40551.67791
"Switzerland","South Africa","7108","kg",3869,"kg",3869,135515886.667,"w",2017-12-01,40551.67791
"Thailand","South Africa","7108","kg",120,"kg",120,4882987.65,NA,2017-12-01,40551.67791
"Switzerland","South Africa","7108","kg",3869,"kg",3869,135515886.667,"w",2017-12-01,40551.67791
"Switzerland","South Africa","7108","kg",3869,"kg",3869,135515886.667,"w",2017-12-01,40551.67791
"Switzerland","South Africa","710812","kg",3869,"kg",3869,135515886.667,"w",2017-12-01,40551.67791
"Thailand","South Africa","710812","kg",120,"kg",120,4882987.65,NA,2017-12-01,40551.67791
"United Arab Emirates","South Africa","710812","kg",1723.88,"kg",1723.88,67157053.059,NA,2017-12-01,40551.67791
"Switzerland","South Africa","710812","kg",3869,"kg",3869,135515886.667,"w",2017-12-01,40551.67791
"Thailand","South Africa","710812","kg",120,"kg",120,4882987.65,NA,2017-12-01,40551.67791
"Switzerland","South Africa","710812","kg",3869,"kg",3869,135515886.667,"w",2017-12-01,40551.67791
"Switzerland","South Africa","710812","kg",3869,"kg",3869,135515886.667,"w",2017-12-01,40551.67791
"Turkey","South Africa","7108","kg",4707.935,"g",4707935,192848068,"w",2017-12-01,40551.67791
"United Kingdom","South Africa","7108","kg",5396.6,"g",5396600,220776527.42,"w",2017-12-01,40551.67791
"Turkey","South Africa","7108","kg",4707.935,"g",4707935,192848068,"w",2017-12-01,40551.67791
"United Kingdom","South Africa","7108","kg",5396.6,"g",5396600,220776527.42,"w",2017-12-01,40551.67791
"Turkey","South Africa","7108","kg",4707.935,"g",4707935,192848068,"w",2017-12-01,40551.67791
"Turkey","South Africa","7108","kg",4707.935,"g",4707935,192848068,"w",2017-12-01,40551.67791
"Turkey","South Africa","710812","kg",4707.935,"g",4707935,192848068,"w",2017-12-01,40551.67791
"Turkey","South Africa","710812","kg",4707.935,"g",4707935,192848068,"w",2017-12-01,40551.67791
"Turkey","South Africa","710812","kg",4707.935,"g",4707935,192848068,"w",2017-12-01,40551.67791
"Turkey","South Africa","710812","kg",4707.935,"g",4707935,192848068,"w",2017-12-01,40551.67791
"United Kingdom","South Africa","710813","kg",5396.6,"g",5396600,220776527.42,"w",2017-12-01,40551.67791
"United Kingdom","South Africa","710813","kg",5396.6,"g",5396600,220776527.42,"w",2017-12-01,40551.67791
"Canada","South Africa","7108","kg",373.048,"g",373048,14647255.68,"w",2017-12-01,40551.67791
"Canada","South Africa","7108","kg",373.048,"g",373048,14647255.68,"w",2017-12-01,40551.67791
"Canada","South Africa","710812","kg",373.048,"g",373048,14647255.68,"w",2017-12-01,40551.67791
"Canada","South Africa","710812","kg",373.048,"g",373048,14647255.68,"w",2017-12-01,40551.67791
"Germany","South Africa","7108","kg",5,"g",5000,205169.235,"w",2017-12-01,40551.67791
"Germany","South Africa","7108","kg",5,"g",5000,205169.235,"w",2017-12-01,40551.67791
"Germany","South Africa","7108","kg",5,"g",5000,205169.235,"w",2017-12-01,40551.67791
"Germany","South Africa","7108","kg",5,"g",5000,205169.235,"w",2017-12-01,40551.67791
"Germany","South Africa","710812","kg",5,"g",5000,205169.235,"w",2017-12-01,40551.67791
"Germany","South Africa","710812","kg",5,"g",5000,205169.235,"w",2017-12-01,40551.67791
"Germany","South Africa","710812","kg",5,"g",5000,205169.235,"w",2017-12-01,40551.67791
"Germany","South Africa","710812","kg",5,"g",5000,205169.235,"w",2017-12-01,40551.67791
"Turkey","South Africa","7108","kg",14.217,"g",14217,649237,"w",2017-12-01,40551.67791
"United Kingdom","South Africa","7108","kg",5395.6,"g",5395600,220732035.124,"w",2017-12-01,40551.67791
"Turkey","South Africa","7108","kg",14.217,"g",14217,649237,"w",2017-12-01,40551.67791
"United Kingdom","South Africa","7108","kg",5395.6,"g",5395600,220732035.124,"w",2017-12-01,40551.67791
"Turkey","South Africa","7108","kg",14.217,"g",14217,649237,"w",2017-12-01,40551.67791
"Turkey","South Africa","7108","kg",14.217,"g",14217,649237,"w",2017-12-01,40551.67791
"Turkey","South Africa","710812","kg",14.217,"g",14217,649237,"w",2017-12-01,40551.67791
"Turkey","South Africa","710812","kg",14.217,"g",14217,649237,"w",2017-12-01,40551.67791
"Turkey","South Africa","710812","kg",14.217,"g",14217,649237,"w",2017-12-01,40551.67791
"Turkey","South Africa","710812","kg",14.217,"g",14217,649237,"w",2017-12-01,40551.67791
"United Kingdom","South Africa","710813","kg",5395.6,"g",5395600,220732035.124,"w",2017-12-01,40551.67791
"United Kingdom","South Africa","710813","kg",5395.6,"g",5395600,220732035.124,"w",2017-12-01,40551.67791
"United Kingdom","South Africa","7108","kg",1,"g",1000,44492.296,"w",2017-12-01,40551.67791
"United Kingdom","South Africa","7108","kg",1,"g",1000,44492.296,"w",2017-12-01,40551.67791
"United Kingdom","South Africa","710813","kg",1,"g",1000,44492.296,"w",2017-12-01,40551.67791
"United Kingdom","South Africa","710813","kg",1,"g",1000,44492.296,"w",2017-12-01,40551.67791
"Turkey","South Africa","7108","kg",4679.63,"g",4679630,191569621,"w",2017-12-01,40551.67791
"Turkey","South Africa","7108","kg",4679.63,"g",4679630,191569621,"w",2017-12-01,40551.67791
"Turkey","South Africa","7108","kg",4679.63,"g",4679630,191569621,"w",2017-12-01,40551.67791
"Turkey","South Africa","7108","kg",4679.63,"g",4679630,191569621,"w",2017-12-01,40551.67791
"Turkey","South Africa","710812","kg",4679.63,"g",4679630,191569621,"w",2017-12-01,40551.67791
"Turkey","South Africa","710812","kg",4679.63,"g",4679630,191569621,"w",2017-12-01,40551.67791
"Turkey","South Africa","710812","kg",4679.63,"g",4679630,191569621,"w",2017-12-01,40551.67791
"Turkey","South Africa","710812","kg",4679.63,"g",4679630,191569621,"w",2017-12-01,40551.67791
"Turkey","South Africa","7108","kg",14.088,"g",14088,629210,"w",2017-12-01,40551.67791
"Turkey","South Africa","7108","kg",14.088,"g",14088,629210,"w",2017-12-01,40551.67791
"Turkey","South Africa","7108","kg",14.088,"g",14088,629210,"w",2017-12-01,40551.67791
"Turkey","South Africa","7108","kg",14.088,"g",14088,629210,"w",2017-12-01,40551.67791
"Turkey","South Africa","710812","kg",14.088,"g",14088,629210,"w",2017-12-01,40551.67791
"Turkey","South Africa","710812","kg",14.088,"g",14088,629210,"w",2017-12-01,40551.67791
"Turkey","South Africa","710812","kg",14.088,"g",14088,629210,"w",2017-12-01,40551.67791
"Turkey","South Africa","710812","kg",14.088,"g",14088,629210,"w",2017-12-01,40551.67791
"Canada","South Africa","7108","kg",350.482,"g",350482,13678384.63,"w",2018-01-01,42815.08719
"China","South Africa","7108","kg",18538.95,"g",18538950,794571695,"b",2018-01-01,42815.08719
"Czechia","South Africa","7108","kg",1,"g",1200,53172,"w",2018-01-01,42815.08719
"Canada","South Africa","710812","kg",350.482,"g",350482,13678384.63,"w",2018-01-01,42815.08719
"China","South Africa","710812","kg",14884.8,"g",14884800,626852870,"b",2018-01-01,42815.08719
"Czechia","South Africa","710812","kg",1,"g",1200,53172,"w",2018-01-01,42815.08719
"China","South Africa","710813","kg",3654.15,"g",3654150,167718825,"b",2018-01-01,42815.08719
"Germany","South Africa","7108","kg",6,"g",6000,264857.245,"w",2018-01-01,42815.08719
"China, Hong Kong SAR","South Africa","7108","kg",2513,"kg",2513,106502939.954,"b",2018-01-01,42815.08719
"Germany","South Africa","710812","kg",6,"g",6000,264857.245,"w",2018-01-01,42815.08719
"China, Hong Kong SAR","South Africa","710812","kg",2513,"kg",2513,106502939.954,"b",2018-01-01,42815.08719
"Ireland","South Africa","7108","kg",0.498,"g",498,23886.621,"w",2018-01-01,42815.08719
"Italy","South Africa","7108","kg",338,"g",338411,13289838.852,"w",2018-01-01,42815.08719
"Italy","South Africa","710812","kg",338,"g",338411,13289838.852,"w",2018-01-01,42815.08719
"Ireland","South Africa","710813","kg",0.498,"g",498,23886.621,"w",2018-01-01,42815.08719
"Netherlands","South Africa","7108","kg",0.38,"g",380,17850.308,"w",2018-01-01,42815.08719
"Netherlands","South Africa","710813","kg",0.38,"g",380,17850.308,"w",2018-01-01,42815.08719
"India","South Africa","7108","kg",1750,"kg",1750,74296262.123,"b",2018-01-01,42815.08719
"Singapore","South Africa","7108","kg",28,"kg",28,1223553.784,NA,2018-01-01,42815.08719
"Slovakia","South Africa","7108","kg",0.033,"g",33,1422.462,"w",2018-01-01,42815.08719
"India","South Africa","710812","kg",1750,"kg",1750,74296262.123,"b",2018-01-01,42815.08719
"Slovakia","South Africa","710812","kg",0.033,"g",33,1422.462,"w",2018-01-01,42815.08719
"Singapore","South Africa","710813","kg",28,"kg",28,1223553.784,NA,2018-01-01,42815.08719
"Switzerland","Kenya","7108","kg",23,"kg",23,767644.289,"w",2018-01-01,42815.08719
"United Arab Emirates","Kenya","7108","kg",239.05,"kg",239.05,9240713.089,NA,2018-01-01,42815.08719
"Switzerland","Kenya","710812","kg",23,"kg",23,767644.289,"w",2018-01-01,42815.08719
"United Arab Emirates","Kenya","710812","kg",239.05,"kg",239.05,9240713.089,NA,2018-01-01,42815.08719
"Eswatini","South Africa","7108","kg",0.008,NA,NA,318.828,NA,2018-01-01,42815.08719
"Switzerland","South Africa","7108","kg",3159,"kg",3159,119549413.353,"w",2018-01-01,42815.08719
"Thailand","South Africa","7108","kg",589,"kg",589,24938241.54,NA,2018-01-01,42815.08719
"United Arab Emirates","South Africa","7108","kg",33,"kg",33,1137292.607,NA,2018-01-01,42815.08719
"Eswatini","South Africa","710812","kg",0.008,NA,NA,318.828,NA,2018-01-01,42815.08719
"Switzerland","South Africa","710812","kg",3159,"kg",3159,119549413.353,"w",2018-01-01,42815.08719
"Thailand","South Africa","710812","kg",589,"kg",589,24938241.54,NA,2018-01-01,42815.08719
"United Arab Emirates","South Africa","710812","kg",33,"kg",33,1137292.607,NA,2018-01-01,42815.08719
"USA","Kenya","7108","kg",1.762,"g",1762,74500,"w",2018-01-01,42815.08719
"USA","Kenya","710812","kg",1.762,"g",1762,74500,"w",2018-01-01,42815.08719
"Turkey","South Africa","7108","kg",6484.791,"g",6484791,281052727,"w",2018-01-01,42815.08719
"United Kingdom","South Africa","7108","kg",17841.6,"g",17841600,782218973.093,"w",2018-01-01,42815.08719
"USA","South Africa","7108","kg",2.972,"g",2972,113186,"w",2018-01-01,42815.08719
"Zambia","South Africa","7108",NA,NA,NA,NA,17402.478,NA,2018-01-01,42815.08719
"Zambia","South Africa","710811",NA,NA,"g",1,17402.478,NA,2018-01-01,42815.08719
"Turkey","South Africa","710812","kg",6484.791,"g",6484791,281052727,"w",2018-01-01,42815.08719
"USA","South Africa","710812","kg",2.972,"g",2972,113186,"w",2018-01-01,42815.08719
"United Kingdom","South Africa","710813","kg",17841.6,"g",17841600,782218973.093,"w",2018-01-01,42815.08719
